ticker,up_threshold,down_threshold,accuracy,win_rate,num_trades,trade_coverage,total_return,directional_accuracy
RELIANCE,0.6,0.4,0.525,0.6136363636363636,44,0.09166666666666666,0.19654729769923462,0.5909090909090909
RELIANCE,0.6,0.4,0.4708333333333333,0.42105263157894735,19,0.03958333333333333,-0.047204791555519265,0.5789473684210527
RELIANCE,0.6,0.4,0.5666666666666667,0.6458333333333334,48,0.1,0.14859217785746082,0.6041666666666666
