ticker,up_threshold,down_threshold,accuracy,win_rate,num_trades,trade_coverage,total_return,directional_accuracy
ICICIBANK,0.6,0.4,0.49557522123893805,0.7358490566037735,53,0.1172566371681416,0.6094757859078899,0.4716981132075472
ICICIBANK,0.6,0.4,0.504424778761062,0.5116279069767442,43,0.09513274336283185,0.1005673708279653,0.3488372093023256
ICICIBANK,0.6,0.4,0.4579646017699115,0.5714285714285714,21,0.046460176991150445,-0.007490621670206421,0.47619047619047616
