ticker,up_threshold,down_threshold,accuracy,win_rate,num_trades,trade_coverage,total_return,directional_accuracy
INFY,0.6,0.4,0.5720081135902637,0.5,14,0.028397565922920892,0.041669608080991294,0.6428571428571429
INFY,0.6,0.4,0.4949290060851927,0.6071428571428571,28,0.056795131845841784,0.026835913121092903,0.4642857142857143
INFY,0.6,0.4,0.45030425963488846,0.4166666666666667,12,0.02434077079107505,0.035374516194522254,0.6666666666666666
